1,2,3,4,5,6,7,8,9,10,11,12,13,14,centre_pile,player_in_play,dices
0,1,934,0,0,0,0,0,0,0,0,1,289,0,175,3,"['d', 'C', 'L']"
0,1,934,0,0,0,0,0,0,0,0,1,289,0,175,4,[]
0,1,934,0,0,0,0,0,0,0,0,1,289,0,175,5,[]
0,1,934,0,0,0,0,0,0,0,0,1,289,0,175,6,[]
0,1,934,0,0,0,0,0,0,0,0,1,289,0,175,7,[]
0,1,934,0,0,0,0,0,0,0,0,1,289,0,175,8,[]
0,1,934,0,0,0,0,0,0,0,0,1,289,0,175,9,[]
0,1,934,0,0,0,0,0,0,0,0,1,289,0,175,10,[]
0,1,934,0,0,0,0,0,0,0,0,1,289,0,175,11,[]
0,1,934,0,0,0,0,0,0,0,0,0,290,0,175,12,['R']
0,1,933,0,0,0,0,0,0,0,0,1,290,0,175,13,"['d', 'pd', 'L']"
0,1,933,0,0,0,0,0,0,0,0,1,290,0,175,14,[]
0,1,933,0,0,0,0,0,0,0,0,1,290,0,175,1,[]
0,1,933,0,0,0,0,0,0,0,0,1,290,0,175,2,['d']
0,1,933,0,0,0,0,0,0,0,0,1,290,0,175,3,"['d', 'd', 'd']"
0,1,933,0,0,0,0,0,0,0,0,1,290,0,175,4,[]
0,1,933,0,0,0,0,0,0,0,0,1,290,0,175,5,[]
0,1,933,0,0,0,0,0,0,0,0,1,290,0,175,6,[]
0,1,933,0,0,0,0,0,0,0,0,1,290,0,175,7,[]
0,1,933,0,0,0,0,0,0,0,0,1,290,0,175,8,[]
0,1,933,0,0,0,0,0,0,0,0,1,290,0,175,9,[]
0,1,933,0,0,0,0,0,0,0,0,1,290,0,175,10,[]
0,1,933,0,0,0,0,0,0,0,0,1,290,0,175,11,[]
0,1,933,0,0,0,0,0,0,0,0,0,291,0,175,12,['R']
0,1,933,0,0,0,0,0,0,0,0,0,290,1,175,13,"['d', 'R', 'd']"
1,1,933,0,0,0,0,0,0,0,0,0,290,0,175,14,['R']
1,1,933,0,0,0,0,0,0,0,0,0,290,0,175,1,['d']
1,0,933,0,0,0,0,0,0,0,0,0,290,0,176,2,['C']
1,2,932,0,0,0,0,0,0,0,0,0,289,0,176,3,"['L', 'L', 'pd']"
1,2,932,0,0,0,0,0,0,0,0,0,289,0,176,4,[]
1,2,932,0,0,0,0,0,0,0,0,0,289,0,176,5,[]
1,2,932,0,0,0,0,0,0,0,0,0,289,0,176,6,[]
1,2,932,0,0,0,0,0,0,0,0,0,289,0,176,7,[]
1,2,932,0,0,0,0,0,0,0,0,0,289,0,176,8,[]
1,2,932,0,0,0,0,0,0,0,0,0,289,0,176,9,[]
1,2,932,0,0,0,0,0,0,0,0,0,289,0,176,10,[]
1,2,932,0,0,0,0,0,0,0,0,0,289,0,176,11,[]
1,2,932,0,0,0,0,0,0,0,0,0,289,0,176,12,[]
1,2,932,0,0,0,0,0,0,0,0,0,287,1,177,13,"['C', 'd', 'R']"
2,2,932,0,0,0,0,0,0,0,0,0,287,0,177,14,['R']
2,2,932,0,0,0,0,0,0,0,0,0,287,0,177,1,"['d', 'd']"
2,1,932,0,0,0,0,0,0,0,0,0,287,0,178,2,"['d', 'C']"
2,1,931,1,0,0,0,0,0,0,0,0,287,0,178,3,"['d', 'R', 'd']"
2,1,931,0,1,0,0,0,0,0,0,0,287,0,178,4,['R']
2,1,931,0,1,0,0,0,0,0,0,0,287,0,178,5,['d']
2,1,931,0,1,0,0,0,0,0,0,0,287,0,178,6,[]
2,1,931,0,1,0,0,0,0,0,0,0,287,0,178,7,[]
2,1,931,0,1,0,0,0,0,0,0,0,287,0,178,8,[]
2,1,931,0,1,0,0,0,0,0,0,0,287,0,178,9,[]
2,1,931,0,1,0,0,0,0,0,0,0,287,0,178,10,[]
2,1,931,0,1,0,0,0,0,0,0,0,287,0,178,11,[]
2,1,931,0,1,0,0,0,0,0,0,0,287,0,178,12,[]
2,1,931,0,1,0,0,0,0,0,0,2,284,1,178,13,"['R', 'L', 'L']"
2,1,931,0,1,0,0,0,0,0,0,2,285,0,178,14,['L']
1,1,931,0,1,0,0,0,0,0,0,2,285,0,179,1,"['d', 'C']"
2,0,931,0,1,0,0,0,0,0,0,2,285,0,179,2,['L']
2,0,929,2,1,0,0,0,0,0,0,2,285,0,179,3,"['R', 'd', 'R']"
2,0,929,2,1,0,0,0,0,0,0,1,285,0,180,4,"['C', 'pd']"
2,0,929,2,2,0,0,0,0,0,0,1,284,0,180,5,['pd']
2,0,929,2,2,0,0,0,0,0,0,1,284,0,180,6,[]
2,0,929,2,2,0,0,0,0,0,0,1,284,0,180,7,[]
2,0,929,2,2,0,0,0,0,0,0,1,284,0,180,8,[]
2,0,929,2,2,0,0,0,0,0,0,1,284,0,180,9,[]
2,0,929,2,2,0,0,0,0,0,0,1,284,0,180,10,[]
2,0,929,2,2,0,0,0,0,0,0,1,284,0,180,11,[]
2,0,929,2,2,0,0,0,0,0,1,0,284,0,180,12,['L']
2,0,929,2,2,0,0,0,0,0,0,0,284,0,181,13,"['C', 'pd', 'd']"
2,0,929,2,2,0,0,0,0,0,0,0,284,0,181,14,[]
2,0,929,2,2,0,0,0,0,0,0,0,284,0,181,1,"['d', 'd']"
2,0,929,2,2,0,0,0,0,0,0,0,284,0,181,2,[]
2,1,927,2,2,0,0,0,0,0,0,0,284,0,182,3,"['L', 'd', 'C']"
2,1,928,0,2,0,0,0,0,0,0,0,284,0,183,4,"['L', 'C']"
2,1,928,0,2,0,0,0,0,0,0,0,284,0,183,5,"['d', 'd']"
2,1,928,0,2,0,0,0,0,0,0,0,284,0,183,6,[]
2,1,928,0,2,0,0,0,0,0,0,0,284,0,183,7,[]
2,1,928,0,2,0,0,0,0,0,0,0,284,0,183,8,[]
2,1,928,0,2,0,0,0,0,0,0,0,284,0,183,9,[]
2,1,928,0,2,0,0,0,0,0,0,0,284,0,183,10,[]
2,1,928,0,2,0,0,0,0,0,0,0,284,0,183,11,[]
2,1,928,0,2,0,0,0,0,0,0,0,284,0,183,12,[]
2,1,928,0,1,0,0,0,0,0,0,0,284,0,184,13,"['pd', 'C', 'd']"
2,1,928,0,1,0,0,0,0,0,0,0,284,0,184,14,[]
0,1,928,0,1,0,0,0,0,0,0,0,284,1,185,1,"['L', 'C']"
0,2,928,0,0,0,0,0,0,0,0,0,284,1,185,2,['pd']
0,2,928,0,0,0,0,0,0,0,0,0,283,1,186,3,"['pd', 'd', 'C']"
0,2,928,0,0,0,0,0,0,0,0,0,283,1,186,4,[]
0,2,928,0,0,0,0,0,0,0,0,0,283,1,186,5,[]
0,2,928,0,0,0,0,0,0,0,0,0,283,1,186,6,[]
0,2,928,0,0,0,0,0,0,0,0,0,283,1,186,7,[]
0,2,928,0,0,0,0,0,0,0,0,0,283,1,186,8,[]
0,2,928,0,0,0,0,0,0,0,0,0,283,1,186,9,[]
0,2,928,0,0,0,0,0,0,0,0,0,283,1,186,10,[]
0,2,928,0,0,0,0,0,0,0,0,0,283,1,186,11,[]
0,2,928,0,0,0,0,0,0,0,0,0,283,1,186,12,[]
0,2,927,0,0,0,0,0,0,0,0,1,282,2,186,13,"['L', 'pd', 'R']"
0,2,927,0,0,0,0,0,0,0,0,1,283,1,186,14,"['d', 'L']"
0,2,927,0,0,0,0,0,0,0,0,1,283,1,186,1,[]
0,0,927,0,0,0,0,0,0,0,0,1,283,1,188,2,"['C', 'C']"
0,2,924,0,0,0,0,0,0,0,0,1,283,1,189,3,"['L', 'C', 'L']"
0,2,924,0,0,0,0,0,0,0,0,1,283,1,189,4,[]
0,2,924,0,0,0,0,0,0,0,0,1,283,1,189,5,[]
0,2,924,0,0,0,0,0,0,0,0,1,283,1,189,6,[]
0,2,924,0,0,0,0,0,0,0,0,1,283,1,189,7,[]
0,2,924,0,0,0,0,0,0,0,0,1,283,1,189,8,[]
0,2,924,0,0,0,0,0,0,0,0,1,283,1,189,9,[]
0,2,924,0,0,0,0,0,0,0,0,1,283,1,189,10,[]
0,2,924,0,0,0,0,0,0,0,0,1,283,1,189,11,[]
0,2,924,0,0,0,0,0,0,0,0,0,283,1,190,12,['C']
0,2,924,0,0,0,0,0,0,0,0,1,281,1,191,13,"['C', 'L', 'd']"
0,2,924,0,0,0,0,0,0,0,0,1,281,1,191,14,['d']
0,2,924,0,0,0,0,0,0,0,0,1,281,1,191,1,[]
0,0,926,0,0,0,0,0,0,0,0,1,281,1,191,2,"['R', 'R']"
0,0,925,0,0,0,0,0,0,0,0,1,281,1,192,3,"['d', 'd', 'C']"
0,0,925,0,0,0,0,0,0,0,0,1,281,1,192,4,[]
0,0,925,0,0,0,0,0,0,0,0,1,281,1,192,5,[]
0,0,925,0,0,0,0,0,0,0,0,1,281,1,192,6,[]
0,0,925,0,0,0,0,0,0,0,0,1,281,1,192,7,[]
0,0,925,0,0,0,0,0,0,0,0,1,281,1,192,8,[]
0,0,925,0,0,0,0,0,0,0,0,1,281,1,192,9,[]
0,0,925,0,0,0,0,0,0,0,0,1,281,1,192,10,[]
0,0,925,0,0,0,0,0,0,0,0,1,281,1,192,11,[]
0,0,925,0,0,0,0,0,0,0,0,0,281,1,193,12,['C']
0,0,924,0,0,0,0,0,0,0,0,0,282,1,193,13,"['pd', 'd', 'd']"
0,0,924,0,0,0,0,0,0,0,0,0,282,1,193,14,['d']
0,0,924,0,0,0,0,0,0,0,0,0,282,1,193,1,[]
0,0,924,0,0,0,0,0,0,0,0,0,282,1,193,2,[]
0,0,923,0,0,0,0,0,0,0,0,0,282,1,194,3,"['d', 'd', 'C']"
0,0,923,0,0,0,0,0,0,0,0,0,282,1,194,4,[]
0,0,923,0,0,0,0,0,0,0,0,0,282,1,194,5,[]
0,0,923,0,0,0,0,0,0,0,0,0,282,1,194,6,[]
0,0,923,0,0,0,0,0,0,0,0,0,282,1,194,7,[]
0,0,923,0,0,0,0,0,0,0,0,0,282,1,194,8,[]
0,0,923,0,0,0,0,0,0,0,0,0,282,1,194,9,[]
0,0,923,0,0,0,0,0,0,0,0,0,282,1,194,10,[]
0,0,923,0,0,0,0,0,0,0,0,0,282,1,194,11,[]
0,0,923,0,0,0,0,0,0,0,0,0,282,1,194,12,[]
0,0,922,0,0,0,0,0,0,0,0,0,282,2,194,13,"['pd', 'd', 'R']"
1,0,922,0,0,0,0,0,0,0,0,0,283,0,194,14,"['R', 'L']"
0,0,922,0,0,0,0,0,0,0,0,0,283,0,195,1,['C']
0,0,922,0,0,0,0,0,0,0,0,0,283,0,195,2,[]
0,1,920,0,0,0,0,0,0,0,0,0,283,0,196,3,"['d', 'C', 'L']"
0,1,920,0,0,0,0,0,0,0,0,0,283,0,196,4,[]
0,1,920,0,0,0,0,0,0,0,0,0,283,0,196,5,[]
0,1,920,0,0,0,0,0,0,0,0,0,283,0,196,6,[]
0,1,920,0,0,0,0,0,0,0,0,0,283,0,196,7,[]
0,1,920,0,0,0,0,0,0,0,0,0,283,0,196,8,[]
0,1,920,0,0,0,0,0,0,0,0,0,283,0,196,9,[]
0,1,920,0,0,0,0,0,0,0,0,0,283,0,196,10,[]
0,1,920,0,0,0,0,0,0,0,0,0,283,0,196,11,[]
0,1,920,0,0,0,0,0,0,0,0,0,283,0,196,12,[]
0,0,920,0,0,0,0,0,0,0,0,0,282,1,197,13,"['R', 'C', 'pd']"
0,0,920,0,0,0,0,0,0,0,0,0,282,0,198,14,['C']
0,0,920,0,0,0,0,0,0,0,0,0,282,0,198,1,[]
0,0,920,0,0,0,0,0,0,0,0,0,282,0,198,2,[]
0,1,918,1,0,0,0,0,0,0,0,0,282,0,198,3,"['L', 'd', 'R']"
0,1,918,0,0,0,0,0,0,0,0,0,282,0,199,4,['C']
0,1,918,0,0,0,0,0,0,0,0,0,282,0,199,5,[]
0,1,918,0,0,0,0,0,0,0,0,0,282,0,199,6,[]
0,1,918,0,0,0,0,0,0,0,0,0,282,0,199,7,[]
0,1,918,0,0,0,0,0,0,0,0,0,282,0,199,8,[]
0,1,918,0,0,0,0,0,0,0,0,0,282,0,199,9,[]
0,1,918,0,0,0,0,0,0,0,0,0,282,0,199,10,[]
0,1,918,0,0,0,0,0,0,0,0,0,282,0,199,11,[]
0,1,918,0,0,0,0,0,0,0,0,0,282,0,199,12,[]
0,1,917,0,0,0,0,0,0,0,0,1,281,1,199,13,"['R', 'L', 'pd']"
0,1,917,0,0,0,0,0,0,0,0,1,281,1,199,14,['d']
0,1,917,0,0,0,0,0,0,0,0,1,281,1,199,1,[]
0,0,918,0,0,0,0,0,0,0,0,1,281,1,199,2,['R']
0,2,916,0,0,0,0,0,0,0,0,1,281,1,199,3,"['d', 'L', 'L']"
0,2,916,0,0,0,0,0,0,0,0,1,281,1,199,4,[]
0,2,916,0,0,0,0,0,0,0,0,1,281,1,199,5,[]
0,2,916,0,0,0,0,0,0,0,0,1,281,1,199,6,[]
0,2,916,0,0,0,0,0,0,0,0,1,281,1,199,7,[]
0,2,916,0,0,0,0,0,0,0,0,1,281,1,199,8,[]
0,2,916,0,0,0,0,0,0,0,0,1,281,1,199,9,[]
0,2,916,0,0,0,0,0,0,0,0,1,281,1,199,10,[]
0,2,916,0,0,0,0,0,0,0,0,1,281,1,199,11,[]
0,2,916,0,0,0,0,0,0,0,0,0,281,1,200,12,['C']
0,2,916,0,0,0,0,0,0,0,0,0,278,3,201,13,"['R', 'C', 'R']"
1,1,916,0,0,0,0,0,0,0,0,0,278,3,201,14,"['R', 'pd', 'd']"
2,1,915,0,0,0,0,0,0,0,0,0,278,3,201,1,['pd']
2,0,916,0,0,0,0,0,0,0,0,0,278,3,201,2,['R']
2,0,916,0,0,0,0,0,0,0,0,0,278,3,201,3,"['d', 'd', 'd']"
2,0,916,0,0,0,0,0,0,0,0,0,278,3,201,4,[]
2,0,916,0,0,0,0,0,0,0,0,0,278,3,201,5,[]
2,0,916,0,0,0,0,0,0,0,0,0,278,3,201,6,[]
2,0,916,0,0,0,0,0,0,0,0,0,278,3,201,7,[]
2,0,916,0,0,0,0,0,0,0,0,0,278,3,201,8,[]
2,0,916,0,0,0,0,0,0,0,0,0,278,3,201,9,[]
2,0,916,0,0,0,0,0,0,0,0,0,278,3,201,10,[]
2,0,916,0,0,0,0,0,0,0,0,0,278,3,201,11,[]
2,0,916,0,0,0,0,0,0,0,0,0,278,3,201,12,[]
2,0,915,0,0,0,0,0,0,0,0,0,279,3,201,13,"['pd', 'd', 'd']"
2,0,915,0,0,0,0,0,0,0,0,0,280,1,202,14,"['L', 'd', 'C']"
1,1,915,0,0,0,0,0,0,0,0,0,280,1,202,1,"['R', 'd']"
1,1,915,0,0,0,0,0,0,0,0,0,280,1,202,2,['d']
1,2,913,1,0,0,0,0,0,0,0,0,280,1,202,3,"['R', 'd', 'L']"
1,2,914,0,0,0,0,0,0,0,0,0,280,1,202,4,['L']
1,2,914,0,0,0,0,0,0,0,0,0,280,1,202,5,[]
1,2,914,0,0,0,0,0,0,0,0,0,280,1,202,6,[]
1,2,914,0,0,0,0,0,0,0,0,0,280,1,202,7,[]
1,2,914,0,0,0,0,0,0,0,0,0,280,1,202,8,[]
1,2,914,0,0,0,0,0,0,0,0,0,280,1,202,9,[]
1,2,914,0,0,0,0,0,0,0,0,0,280,1,202,10,[]
1,2,914,0,0,0,0,0,0,0,0,0,280,1,202,11,[]
1,2,914,0,0,0,0,0,0,0,0,0,280,1,202,12,[]
1,2,914,0,0,0,0,0,0,0,0,0,278,2,203,13,"['R', 'd', 'C']"
1,1,914,0,0,0,0,0,0,0,0,0,278,3,203,14,"['pd', 'd']"
1,1,914,0,0,0,0,0,0,0,0,0,278,3,203,1,['d']
1,2,914,0,0,0,0,0,0,0,0,0,278,2,203,2,['pd']
1,3,911,1,0,0,0,0,0,0,0,0,278,2,204,3,"['L', 'C', 'R']"
1,3,912,0,0,0,0,0,0,0,0,0,278,2,204,4,['L']
1,3,912,0,0,0,0,0,0,0,0,0,278,2,204,5,[]
1,3,912,0,0,0,0,0,0,0,0,0,278,2,204,6,[]
1,3,912,0,0,0,0,0,0,0,0,0,278,2,204,7,[]
1,3,912,0,0,0,0,0,0,0,0,0,278,2,204,8,[]
1,3,912,0,0,0,0,0,0,0,0,0,278,2,204,9,[]
1,3,912,0,0,0,0,0,0,0,0,0,278,2,204,10,[]
1,3,912,0,0,0,0,0,0,0,0,0,278,2,204,11,[]
1,3,912,0,0,0,0,0,0,0,0,0,278,2,204,12,[]
0,3,912,0,0,0,0,0,0,0,0,0,277,3,205,13,"['R', 'pd', 'C']"
0,3,912,0,0,0,0,0,0,0,0,0,278,0,207,14,"['C', 'L', 'C']"
0,3,912,0,0,0,0,0,0,0,0,0,278,0,207,1,[]
1,1,912,0,0,0,0,0,0,0,0,0,278,0,208,2,"['d', 'L', 'C']"
1,3,910,0,0,0,0,0,0,0,0,0,278,0,208,3,"['L', 'd', 'L']"
1,3,910,0,0,0,0,0,0,0,0,0,278,0,208,4,[]
1,3,910,0,0,0,0,0,0,0,0,0,278,0,208,5,[]
1,3,910,0,0,0,0,0,0,0,0,0,278,0,208,6,[]
1,3,910,0,0,0,0,0,0,0,0,0,278,0,208,7,[]
1,3,910,0,0,0,0,0,0,0,0,0,278,0,208,8,[]
1,3,910,0,0,0,0,0,0,0,0,0,278,0,208,9,[]
1,3,910,0,0,0,0,0,0,0,0,0,278,0,208,10,[]
1,3,910,0,0,0,0,0,0,0,0,0,278,0,208,11,[]
1,3,910,0,0,0,0,0,0,0,0,0,278,0,208,12,[]
1,3,910,0,0,0,0,0,0,0,0,0,277,0,209,13,"['d', 'C', 'd']"
1,3,910,0,0,0,0,0,0,0,0,0,277,0,209,14,[]
0,3,910,0,0,0,0,0,0,0,0,0,277,0,210,1,['C']
1,3,910,0,0,0,0,0,0,0,0,0,276,0,210,2,"['L', 'd', 'pd']"
1,3,908,1,0,0,0,0,0,0,0,0,276,0,211,3,"['d', 'R', 'C']"
1,3,908,1,0,0,0,0,0,0,0,0,276,0,211,4,['d']
1,3,908,1,0,0,0,0,0,0,0,0,276,0,211,5,[]
1,3,908,1,0,0,0,0,0,0,0,0,276,0,211,6,[]
1,3,908,1,0,0,0,0,0,0,0,0,276,0,211,7,[]
1,3,908,1,0,0,0,0,0,0,0,0,276,0,211,8,[]
1,3,908,1,0,0,0,0,0,0,0,0,276,0,211,9,[]
1,3,908,1,0,0,0,0,0,0,0,0,276,0,211,10,[]
1,3,908,1,0,0,0,0,0,0,0,0,276,0,211,11,[]
1,3,908,1,0,0,0,0,0,0,0,0,276,0,211,12,[]
1,3,908,1,0,0,0,0,0,0,0,0,274,1,212,13,"['d', 'R', 'C']"
1,3,908,1,0,0,0,0,0,0,0,0,274,1,212,14,['d']
0,3,908,1,0,0,0,0,0,0,0,0,274,2,212,1,['L']
0,2,909,1,0,0,0,0,0,0,0,0,274,1,213,2,"['C', 'R', 'pd']"
0,2,911,1,0,0,0,0,0,0,0,0,273,0,213,3,"['d', 'pd', 'pd']"
0,2,911,1,0,0,0,0,0,0,0,0,273,0,213,4,['d']
0,2,911,1,0,0,0,0,0,0,0,0,273,0,213,5,[]
0,2,911,1,0,0,0,0,0,0,0,0,273,0,213,6,[]
0,2,911,1,0,0,0,0,0,0,0,0,273,0,213,7,[]
0,2,911,1,0,0,0,0,0,0,0,0,273,0,213,8,[]
0,2,911,1,0,0,0,0,0,0,0,0,273,0,213,9,[]
0,2,911,1,0,0,0,0,0,0,0,0,273,0,213,10,[]
0,2,911,1,0,0,0,0,0,0,0,0,273,0,213,11,[]
0,2,911,1,0,0,0,0,0,0,0,0,273,0,213,12,[]
0,2,911,1,0,0,0,0,0,0,0,1,271,0,214,13,"['L', 'd', 'C']"
0,2,911,1,0,0,0,0,0,0,0,1,271,0,214,14,[]
0,2,911,1,0,0,0,0,0,0,0,1,271,0,214,1,[]
0,1,912,1,0,0,0,0,0,0,0,1,271,0,214,2,"['R', 'd']"
0,2,910,2,0,0,0,0,0,0,0,1,271,0,214,3,"['L', 'R', 'd']"
0,2,910,0,1,0,0,0,0,0,0,1,271,0,215,4,"['R', 'C']"
0,2,910,0,0,0,0,0,0,0,0,1,271,0,216,5,['C']
0,2,910,0,0,0,0,0,0,0,0,1,271,0,216,6,[]
0,2,910,0,0,0,0,0,0,0,0,1,271,0,216,7,[]
0,2,910,0,0,0,0,0,0,0,0,1,271,0,216,8,[]
0,2,910,0,0,0,0,0,0,0,0,1,271,0,216,9,[]
0,2,910,0,0,0,0,0,0,0,0,1,271,0,216,10,[]
0,2,910,0,0,0,0,0,0,0,0,1,271,0,216,11,[]
0,1,910,0,0,0,0,0,0,0,0,2,271,0,216,12,['pd']
0,1,909,0,0,0,0,0,0,0,0,3,271,0,216,13,"['L', 'd', 'pd']"
0,1,909,0,0,0,0,0,0,0,0,3,271,0,216,14,[]
0,1,909,0,0,0,0,0,0,0,0,3,271,0,216,1,[]
0,0,909,0,0,0,0,0,0,0,0,3,271,0,217,2,['C']
0,0,909,1,0,0,0,0,0,0,0,3,270,0,217,3,"['d', 'R', 'pd']"
0,0,909,1,0,0,0,0,0,0,0,3,270,0,217,4,['d']
0,0,909,1,0,0,0,0,0,0,0,3,270,0,217,5,[]
0,0,909,1,0,0,0,0,0,0,0,3,270,0,217,6,[]
0,0,909,1,0,0,0,0,0,0,0,3,270,0,217,7,[]
0,0,909,1,0,0,0,0,0,0,0,3,270,0,217,8,[]
0,0,909,1,0,0,0,0,0,0,0,3,270,0,217,9,[]
0,0,909,1,0,0,0,0,0,0,0,3,270,0,217,10,[]
0,0,909,1,0,0,0,0,0,0,0,3,270,0,217,11,[]
0,0,909,0,0,0,0,0,0,0,0,3,271,0,217,12,"['R', 'pd', 'd']"
0,0,909,0,0,0,0,0,0,0,0,3,269,1,218,13,"['R', 'd', 'C']"
0,0,909,0,0,0,0,0,0,0,0,3,269,1,218,14,['d']
0,0,909,0,0,0,0,0,0,0,0,3,269,1,218,1,[]
0,0,909,0,0,0,0,0,0,0,0,3,269,1,218,2,[]
0,1,907,1,0,0,0,0,0,0,0,3,269,1,218,3,"['d', 'L', 'R']"
0,1,907,0,0,0,0,0,0,0,0,3,269,1,219,4,['C']
0,1,907,0,0,0,0,0,0,0,0,3,269,1,219,5,[]
0,1,907,0,0,0,0,0,0,0,0,3,269,1,219,6,[]
0,1,907,0,0,0,0,0,0,0,0,3,269,1,219,7,[]
0,1,907,0,0,0,0,0,0,0,0,3,269,1,219,8,[]
0,1,907,0,0,0,0,0,0,0,0,3,269,1,219,9,[]
0,1,907,0,0,0,0,0,0,0,0,3,269,1,219,10,[]
0,1,907,0,0,0,0,0,0,0,0,3,269,1,219,11,[]
0,1,907,0,0,0,0,0,0,0,1,2,270,0,219,12,"['pd', 'R', 'L']"
0,0,907,0,0,0,0,0,0,0,1,3,269,1,219,13,"['L', 'pd', 'R']"
0,0,907,0,0,0,0,0,0,0,1,3,269,1,219,14,['d']
0,0,907,0,0,0,0,0,0,0,1,3,269,1,219,1,[]
0,0,907,0,0,0,0,0,0,0,1,3,269,1,219,2,[]
0,1,907,0,0,0,0,0,0,0,0,3,269,1,219,3,"['pd', 'd', 'L']"
0,1,907,0,0,0,0,0,0,0,0,3,269,1,219,4,[]
0,1,907,0,0,0,0,0,0,0,0,3,269,1,219,5,[]
0,1,907,0,0,0,0,0,0,0,0,3,269,1,219,6,[]
0,1,907,0,0,0,0,0,0,0,0,3,269,1,219,7,[]
0,1,907,0,0,0,0,0,0,0,0,3,269,1,219,8,[]
0,1,907,0,0,0,0,0,0,0,0,3,269,1,219,9,[]
0,1,907,0,0,0,0,0,0,0,0,3,269,1,219,10,[]
0,1,907,0,0,0,0,0,0,0,0,3,269,1,219,11,[]
0,0,907,0,0,0,0,0,0,0,1,2,269,1,220,12,"['pd', 'C', 'L']"
0,0,907,0,0,0,0,0,0,0,1,2,268,1,221,13,"['C', 'd', 'd']"
0,0,907,0,0,0,0,0,0,0,1,1,268,2,221,14,['pd']
0,0,907,0,0,0,0,0,0,0,1,1,268,2,221,1,[]
0,0,907,0,0,0,0,0,0,0,1,1,268,2,221,2,[]
0,1,906,0,0,0,0,0,0,0,1,1,268,2,221,3,"['L', 'd', 'd']"
0,1,906,0,0,0,0,0,0,0,1,1,268,2,221,4,[]
0,1,906,0,0,0,0,0,0,0,1,1,268,2,221,5,[]
0,1,906,0,0,0,0,0,0,0,1,1,268,2,221,6,[]
0,1,906,0,0,0,0,0,0,0,1,1,268,2,221,7,[]
0,1,906,0,0,0,0,0,0,0,1,1,268,2,221,8,[]
0,1,906,0,0,0,0,0,0,0,1,1,268,2,221,9,[]
0,1,906,0,0,0,0,0,0,0,1,1,268,2,221,10,[]
0,1,905,0,0,0,0,0,0,0,2,1,268,2,221,11,['pd']
0,1,905,0,0,0,0,0,0,0,2,0,269,2,221,12,['R']
0,1,905,0,0,0,0,0,0,0,1,0,269,2,222,13,"['C', 'd', 'pd']"
1,0,905,0,0,0,0,0,0,0,1,0,269,2,222,14,"['R', 'pd']"
2,0,905,0,0,0,0,0,0,0,0,0,269,2,222,1,['pd']
2,0,905,0,0,0,0,0,0,0,0,0,269,2,222,2,[]
2,0,904,1,0,0,0,0,0,0,0,0,269,2,222,3,"['d', 'R', 'd']"
2,0,905,0,0,0,0,0,0,0,0,0,269,2,222,4,['L']
2,0,905,0,0,0,0,0,0,0,0,0,269,2,222,5,[]
2,0,905,0,0,0,0,0,0,0,0,0,269,2,222,6,[]
2,0,905,0,0,0,0,0,0,0,0,0,269,2,222,7,[]
2,0,905,0,0,0,0,0,0,0,0,0,269,2,222,8,[]
2,0,905,0,0,0,0,0,0,0,0,0,269,2,222,9,[]
2,0,905,0,0,0,0,0,0,0,0,0,269,2,222,10,[]
2,0,905,0,0,0,0,0,0,0,0,0,269,2,222,11,[]
2,0,905,0,0,0,0,0,0,0,0,0,269,2,222,12,[]
2,0,905,0,0,0,0,0,0,0,0,0,268,3,222,13,"['d', 'd', 'R']"
2,0,904,0,0,0,0,0,0,0,0,0,269,3,222,14,"['L', 'd', 'pd']"
2,1,904,0,0,0,0,0,0,0,0,0,268,3,222,1,"['R', 'pd']"
3,0,904,0,0,0,0,0,0,0,0,0,268,3,222,2,['L']
3,0,903,1,0,0,0,0,0,0,0,0,268,3,222,3,"['R', 'd', 'd']"
3,0,903,1,0,0,0,0,0,0,0,0,268,3,222,4,['d']
3,0,903,1,0,0,0,0,0,0,0,0,268,3,222,5,[]
3,0,903,1,0,0,0,0,0,0,0,0,268,3,222,6,[]
3,0,903,1,0,0,0,0,0,0,0,0,268,3,222,7,[]
3,0,903,1,0,0,0,0,0,0,0,0,268,3,222,8,[]
3,0,903,1,0,0,0,0,0,0,0,0,268,3,222,9,[]
3,0,903,1,0,0,0,0,0,0,0,0,268,3,222,10,[]
3,0,903,1,0,0,0,0,0,0,0,0,268,3,222,11,[]
3,0,903,1,0,0,0,0,0,0,0,0,268,3,222,12,[]
2,0,903,1,0,0,0,0,0,0,0,1,267,3,223,13,"['L', 'C', 'pd']"
2,0,903,1,0,0,0,0,0,0,0,1,268,2,223,14,"['L', 'd', 'd']"
1,1,903,1,0,0,0,0,0,0,0,1,268,2,223,1,"['R', 'd']"
1,2,903,1,0,0,0,0,0,0,0,0,268,2,223,2,['pd']
1,2,904,1,0,0,0,0,0,0,0,0,267,2,223,3,"['d', 'd', 'pd']"
1,2,904,1,0,0,0,0,0,0,0,0,267,2,223,4,['d']
1,2,904,1,0,0,0,0,0,0,0,0,267,2,223,5,[]
1,2,904,1,0,0,0,0,0,0,0,0,267,2,223,6,[]
1,2,904,1,0,0,0,0,0,0,0,0,267,2,223,7,[]
1,2,904,1,0,0,0,0,0,0,0,0,267,2,223,8,[]
1,2,904,1,0,0,0,0,0,0,0,0,267,2,223,9,[]
1,2,904,1,0,0,0,0,0,0,0,0,267,2,223,10,[]
